Source,geneTarget,PMID,ID
clinImSignOV,OBP2A,30594555,S000018
clinImSignOV,PAEP,30594555,S000018
clinImSignOV,PDGFA,30594555,S000018
clinImSignOV,PGLYRP1,30594555,S000018
clinImSignOV,PI3,30594555,S000018
clinImSignOV,PMCH,30594555,S000018
clinImSignOV,PPARA,30594555,S000018
clinImSignOV,PPP3CA,30594555,S000018
clinImSignOV,PPP3R1,30594555,S000018
clinImSignOV,PSMC2,30594555,S000018
clinImSignOV,PSMD11,30594555,S000018
clinImSignOV,PSMD4,30594555,S000018
clinImSignOV,PTGER2,30594555,S000018
clinImSignOV,PTGFR,30594555,S000018
clinImSignOV,PTPN11,30594555,S000018
clinImSignOV,PYY,30594555,S000018
clinImSignOV,RAC1,30594555,S000018
clinImSignOV,RARG,30594555,S000018
clinImSignOV,RNASE2,30594555,S000018
clinImSignOV,RXRB,30594555,S000018
clinImSignOV,S100A5,30594555,S000018
clinImSignOV,SEMA4G,30594555,S000018
clinImSignOV,SORT1,30594555,S000018
clinImSignOV,SOS1,30594555,S000018
clinImSignOV,SST,30594555,S000018
clinImSignOV,SSTR1,30594555,S000018
clinImSignOV,STAB2,30594555,S000018
clinImSignOV,TGFA,30594555,S000018
clinImSignOV,TGFB2,30594555,S000018
clinImSignOV,TGFBR2,30594555,S000018
clinImSignOV,TMSB4Y,30594555,S000018
clinImSignOV,TNFRSF10D,30594555,S000018
clinImSignOV,TNFRSF4,30594555,S000018
clinImSignOV,TNFRSF8,30594555,S000018
clinImSignOV,TNFRSF9,30594555,S000018
clinImSignOV,TNFSF11,30594555,S000018
clinImSignOV,TRH,30594555,S000018
clinImSignOV,TRHR,30594555,S000018
clinImSignOV,TRIM27,30594555,S000018
clinImSignOV,TSHR,30594555,S000018
clinImSignOV,VDR,30594555,S000018
clinImSignOV,VIPR2,30594555,S000018
immEnvHCC,ADM2,32068352,S000019
immEnvHCC,AMHR2,32068352,S000019
immEnvHCC,ARTN,32068352,S000019
immEnvHCC,CALCR,32068352,S000019
immEnvHCC,CALCR,32068352,S000019
immEnvHCC,CCR3,32068352,S000019
immEnvHCC,CCR3,32068352,S000019
immEnvHCC,CD1A,32068352,S000019
immEnvHCC,CD1C,32068352,S000019
immEnvHCC,CDK4,32068352,S000019
immEnvHCC,CHGA,32068352,S000019
immEnvHCC,CTSE,32068352,S000019
immEnvHCC,CXCL1,32068352,S000019
immEnvHCC,CXCL5,32068352,S000019
immEnvHCC,EDN1,32068352,S000019
immEnvHCC,EDN1,32068352,S000019
immEnvHCC,EPOR,32068352,S000019
immEnvHCC,FYN,32068352,S000019
immEnvHCC,GHR,32068352,S000019
immEnvHCC,GIP,32068352,S000019
immEnvHCC,GMFB,32068352,S000019
immEnvHCC,GPR17,32068352,S000019
immEnvHCC,HLA_A,32068352,S000019
immEnvHCC,HLA_DRB1,32068352,S000019
immEnvHCC,IL15RA,32068352,S000019
immEnvHCC,IL18RAP,32068352,S000019
immEnvHCC,IL1RL1,32068352,S000019
immEnvHCC,IL5,32068352,S000019
immEnvHCC,KIR2DS4_,32068352,S000019
immEnvHCC,KITLG,32068352,S000019
immEnvHCC,KITLG,32068352,S000019
immEnvHCC,LECT2,32068352,S000019
immEnvHCC,LTB4R2,32068352,S000019
immEnvHCC,GHR,32068352,S000019
immEnvHCC,OGN,32068352,S000019
immEnvHCC,IFI30,32068352,S000019
immEnvHCC,KLRK1,32068352,S000019
immEnvHCC,NTF3,32068352,S000019
immEnvHCC,IGF1,32068352,S000019
immEnvHCC,NCR1,32068352,S000019
immEnvHCC,FASLG,32068352,S000019
immEnvHCC,SEMA3C,32068352,S000019
immEnvHCC,PIK3R1,32068352,S000019
immEnvHCC,PDCD1,32068352,S000019
immEnvHCC,MPL,32068352,S000019
immEnvHCC,RELB,32068352,S000019
immEnvHCC,PDCD1,32068352,S000019
immEnvHCC,SOS2,32068352,S000019
immEnvHCC,TNFRSF10D,32068352,S000019
immEnvHCC,PLXNA1,32068352,S000019
immEnvHCC,STC1,32068352,S000019
immEnvHCC,PLXNA2,32068352,S000019
immEnvHCC,OGN,32068352,S000019
immEnvHCC,PIK3R1,32068352,S000019
immEnvHCC,IL5,32068352,S000019
immEnvHCC,SPP1,32068352,S000019
immEnvHCC,SPP1,32068352,S000019
immEnvHCC,SHC2,32068352,S000019
immEnvHCC,SEMA3A,32068352,S000019
immEnvHCC,MTNR1A,32068352,S000019
immEnvHCC,OGN,32068352,S000019
immEnvHCC,PRKCG,32068352,S000019
immEnvHCC,SH3BP2,32068352,S000019
immEnvHCC,TGFBR3,32068352,S000019
immEnvHCC,NR6A1,32068352,S000019
immEnvHCC,SEMA3A,32068352,S000019
immEnvGC,NRP1,31354215,S000020
immEnvGC,C6,31354215,S000020
immEnvGC,CXCR4,31354215,S000020
immEnvGC,LBP,31354215,S000020
immEnvGC,PNMA1,31354215,S000020
immEnvGC,TLR5,31354215,S000020
immEnvGC,ITGA6,31354215,S000020
immEnvGC,MICB,31354215,S000020
immEnvGC,PBK,31354215,S000020
immEnvGC,TNFRSF18,31354215,S000020
immEnvBC,TAIG,32042746,S000021
immEnvBC,ADAMTS8,32042746,S000021
immEnvBC,ADRB1,32042746,S000021
immEnvBC,APOA5,32042746,S000021
immEnvBC,CCL1,32042746,S000021
immEnvBC,CDHR4,32042746,S000021
immEnvBC,FLT3,32042746,S000021
immEnvBC,IFNE,32042746,S000021
immEnvBC,IGLV1-51,32042746,S000021
immEnvBC,MYBPH,32042746,S000021
immEnvBC,NFE2,32042746,S000021
immEnvBC,NFKBIE,32042746,S000021
immEnvBC,PAX7,32042746,S000021
immEnvBC,PCDHGA2,32042746,S000021
immEnvBC,SPIB,32042746,S000021
immEnvBC,TP53AIP1,32042746,S000021
AdaptiveImmunity,BLNK,22802421,S000022
AdaptiveImmunity,BTK,22802421,S000022
AdaptiveImmunity,CARD11,22802421,S000022
AdaptiveImmunity,CD1D,22802421,S000022
AdaptiveImmunity,CD274,22802421,S000022
AdaptiveImmunity,CD2AP,22802421,S000022
AdaptiveImmunity,CD3D,22802421,S000022
AdaptiveImmunity,CD3E,22802421,S000022
AdaptiveImmunity,CD3G,22802421,S000022
AdaptiveImmunity,CD52,22802421,S000022
AdaptiveImmunity,CD69,22802421,S000022
AdaptiveImmunity,CD7,22802421,S000022
AdaptiveImmunity,CD72,22802421,S000022
AdaptiveImmunity,CD8B,22802421,S000022
AdaptiveImmunity,CLECL1,22802421,S000022
AdaptiveImmunity,CTSW,22802421,S000022
AdaptiveImmunity,DEF6,22802421,S000022
AdaptiveImmunity,FAIM3,22802421,S000022
AdaptiveImmunity,FCER1A,22802421,S000022
AdaptiveImmunity,FYB,22802421,S000022
AdaptiveImmunity,GBP5,22802421,S000022
AdaptiveImmunity,GIMAP1,22802421,S000022
AdaptiveImmunity,GIMAP4,22802421,S000022
AdaptiveImmunity,GIMAP5,22802421,S000022
AdaptiveImmunity,GPR183,22802421,S000022
AdaptiveImmunity,HAVCR2,22802421,S000022
AdaptiveImmunity,ICOS,22802421,S000022
AdaptiveImmunity,IGHM,22802421,S000022
AdaptiveImmunity,IKZF1,22802421,S000022
AdaptiveImmunity,ITGAL,22802421,S000022
AdaptiveImmunity,LCK,22802421,S000022
AdaptiveImmunity,LCP2,22802421,S000022
AdaptiveImmunity,NLRC3,22802421,S000022
AdaptiveImmunity,NLRC5,22802421,S000022
AdaptiveImmunity,PIK3R5,22802421,S000022
AdaptiveImmunity,PLCG2,22802421,S000022
AdaptiveImmunity,PLEKHA1,22802421,S000022
AdaptiveImmunity,PLSCR1,22802421,S000022
AdaptiveImmunity,RHOH,22802421,S000022
AdaptiveImmunity,SASH3,22802421,S000022
AdaptiveImmunity,SIT1,22802421,S000022
AdaptiveImmunity,SYK,22802421,S000022
AdaptiveImmunity,TAGAP,22802421,S000022
AdaptiveImmunity,TAL1,22802421,S000022
AdaptiveImmunity,TARP,22802421,S000022
AdaptiveImmunity,TRGC2,22802421,S000022
AdaptiveImmunity,THEMIS,22802421,S000022
AdaptiveImmunity,TRAC,22802421,S000022
AdaptiveImmunity,TRAT1,22802421,S000022
AdaptiveImmunity,TRBC1,22802421,S000022
AdaptiveImmunity,VAV1,22802421,S000022
AdaptiveImmunity,ZAP70,22802421,S000022
CytokinesChemokines,CCL19,22802421,S000023
CytokinesChemokines,CCL2,22802421,S000023
CytokinesChemokines,CCL5,22802421,S000023
CytokinesChemokines,CXCL13,22802421,S000023
CytokinesChemokines,CXCL9,22802421,S000023
CytokinesChemokines,IL10,22802421,S000023
CytokinesChemokines,IL15,22802421,S000023
CytokinesChemokines,IL16,22802421,S000023
CytokinesChemokines,IL17B,22802421,S000023
CytokinesChemokines,IL18,22802421,S000023
